UNIQUE_ID,Long,Lat,DATE,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,maxdewpti,maxhumidity,maxpressurei,maxtempi,maxtempm,maxwspdi,mindewpti,mindewptm,minhumidity,minpressurei,mintempi,precipi,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,G_ROCK_TYP,GN_LITH_TY,nlcd_2011_,nlcd_2001_,nlcd_2006_
NLS_850,-123.6281618,45.99018903,11/2/10 0:00,,,,,,13.69779,,,,54,100,30.54,64,18,17,47,8,63,30.22,51,T,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,52,52,52
NLS_851,-123.6307595,45.9852091,11/2/10 0:00,,,,,,16.76837,,,,54,100,30.54,64,18,17,47,8,63,30.22,51,T,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,42,52,52
NLS_852,-123.6368785,45.98577375,11/2/10 0:00,,,,,,15.63723,,,,54,100,30.54,64,18,17,47,8,63,30.22,51,T,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,52,52,52
NLS_853,-123.6364995,45.98044853,11/2/10 0:00,,,,,,18.73352,,,,54,100,30.54,64,18,17,47,8,63,30.22,51,T,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,52,52,52
NLS_854,-123.6305775,45.99618762,11/2/10 0:00,,,,,,2.77507,,,,54,100,30.54,64,18,17,47,8,63,30.22,51,T,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,52,52,52
NLS_855,-123.6390344,46.00287404,11/1/10 0:00,,,,,,15.38143,,,,57,100,30.39,60,16,33,51,11,80,29.94,53,2.31,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,21,21,21
NLS_856,-123.6363309,46.00434052,11/1/10 0:00,,,,,,10.74301,,,,57,100,30.39,60,16,33,51,11,80,29.94,53,2.31,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,52,52,52
NLS_857,-123.6363309,46.00434052,11/1/10 0:00,,,,,,10.74301,,,,57,100,30.39,60,16,33,51,11,80,29.94,53,2.31,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,52,52,52
NLS_858,-123.6042984,46.00403736,11/2/10 0:00,,,,,,14.78351,,,,54,100,30.56,64,18,9,46,8,59,30.38,48,0,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,42,42,42
NLS_859,-123.6055264,46.00582378,11/2/10 0:00,,,,,,10.29749,,,,54,100,30.56,64,18,9,46,8,59,30.38,48,0,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,42,42,42
NLS_860,-123.5991267,46.00011159,11/2/10 0:00,,,,,,17.99167,,,,54,100,30.56,64,18,9,46,8,59,30.38,48,0,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,42,42,42
NLS_861,-123.5720789,45.99700089,11/2/10 0:00,,,,,,16.37589,,,,54,100,30.56,64,18,9,46,8,59,30.38,48,0,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,42,42,42
NLS_862,-123.5738142,45.97749445,11/2/10 0:00,,,,,,20.88083,,,,54,100,30.56,64,18,9,46,8,59,30.38,48,0,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,52,52,52
NLS_863,-123.6059378,45.97495359,11/2/10 0:00,,,,,,7.66845,,,,54,100,30.54,64,18,17,47,8,63,30.22,51,T,Tpb,Pittsburg Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,shelf sandstone,sedimentary,42,42,42
NLS_864,-123.6129513,45.97440454,11/2/10 0:00,,,,,,14.58171,,,,54,100,30.54,64,18,17,47,8,63,30.22,51,T,Tn,Northrup Creek formation,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Northrup Creek Formation,turbidite,sedimentary,42,42,42
NLS_865,-123.9750234,44.86258251,12/2/10 0:00,,,,,,21.69725,,,,45,100,30.14,48,9,6,37,3,82,30.09,37,0.19,Tns,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,slope mudstone,sedimentary,52,31,52
NLS_866,-123.9820592,44.86182431,12/2/10 0:00,,,,,,37.54531,,,,45,100,30.14,48,9,6,37,3,82,30.09,37,0.19,Tcns,"Nestucca Formation, Camptonitic extrusive rocks",volcanic rocks,Eocene,Coastal Alkalic Basalts,No data,basanite,volcanic,43,43,43
NLS_867,-123.9572283,44.86317779,11/30/10 0:00,,,,,,18.72473,,,,48,100,30.21,51,11,34,43,6,82,30.02,44,0.49,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,71,42,42
NLS_868,-123.9446629,44.86276486,11/30/10 0:00,,,,,,14.79234,,,,48,100,30.21,51,11,34,43,6,82,30.02,44,0.49,Tt,Tyee Formation,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,turbidite,sedimentary,52,52,52
NLS_869,-123.9384072,44.86374022,11/10/10 0:00,,,,,,18.17564,,,,50,100,30.32,55,13,7,39,4,77,29.95,39,0.07,Tt,Tyee Formation,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,turbidite,sedimentary,52,52,52
NLS_870,-123.9407184,44.86676568,11/10/10 0:00,,,,,,15.97422,,,,50,100,30.32,55,13,7,39,4,77,29.95,39,0.07,Tt,Tyee Formation,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,turbidite,sedimentary,52,52,52
NLS_871,-123.9427297,44.87337981,11/10/10 0:00,,,,,,12.87109,,,,50,100,30.32,55,13,7,39,4,77,29.95,39,0.07,Tt,Tyee Formation,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,turbidite,sedimentary,42,42,42
NLS_872,-124.0931358,44.24763147,12/7/10 0:00,,,,34.20039,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_873,-124.0880502,44.24730593,12/7/10 0:00,,,,34.79853,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_874,-124.0814402,44.2455108,12/7/10 0:00,,,,30.0084,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_875,-124.0790004,44.24704384,12/7/10 0:00,,,,38.39998,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_876,-124.089359,44.24938888,12/7/10 0:00,,,,25.39048,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_877,-124.0860182,44.24026923,12/7/10 0:00,,,,32.84256,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_878,-124.0886597,44.24067171,12/7/10 0:00,,,,30.09131,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_879,-124.0935774,44.24379418,12/7/10 0:00,,,,40.03959,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_880,-124.0772046,44.24388365,12/7/10 0:00,,,,30.55208,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_881,-124.0821694,44.23110476,12/7/10 0:00,,,,33.20494,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_882,-124.0748114,44.2364333,12/7/10 0:00,,,,29.04378,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Teyb,Yachats basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,43,43,43
NLS_883,-124.0922283,44.25906949,12/7/10 0:00,,,,19.25653,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Tyb,Yachats Basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,43,43,43
NLS_884,-124.0926141,44.2529278,12/7/10 0:00,,,,28.54068,,,,,,48,88,30.14,59,15,15,41,5,51,29.84,51,0.1,Tyb,Yachats Basalt,volcanic rocks,Eocene,Yachats-Tillamook Group,Yachats Basalt,basalt,volcanic,42,42,42
NLS_885,-123.981877,44.8009105,12/2/10 0:00,,,,27.40909,,,,,,45,100,30.14,48,9,6,37,3,82,30.09,37,0.19,Tyq,Yaquina Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Yaquina Formation,deltaic sandstone,sedimentary,52,52,52
NLS_886,-123.9869215,44.80118273,12/2/10 0:00,,,,25.72724,,,,,,45,100,30.14,48,9,6,37,3,82,30.09,37,0.19,Tyq,Yaquina Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Yaquina Formation,deltaic sandstone,sedimentary,52,52,52
NLS_887,-123.9777056,44.79812398,12/2/10 0:00,,,,21.29152,,,,,,45,100,30.14,48,9,6,37,3,82,30.09,37,0.19,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,tuffaceous sedimentary rocks,sedimentary,42,42,42
NLS_888,-123.9752395,44.79534659,12/2/10 0:00,,,,15.67436,,,,,,45,100,30.14,48,9,6,37,3,82,30.09,37,0.19,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_889,-123.9656834,44.80376495,12/3/10 0:00,,,,11.20455,,,,,,41,100,30.22,46,8,16,34,1,76,30.07,33,0,Tns,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,slope mudstone,sedimentary,52,52,52
NLS_890,-123.962695,44.80367275,12/3/10 0:00,,,,23.23691,,,,,,41,100,30.22,46,8,16,34,1,76,30.07,33,0,Tns,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,slope mudstone,sedimentary,42,42,42
NLS_891,-123.9614204,44.80085927,12/3/10 0:00,,,,44.39432,,,,,,41,100,30.22,46,8,16,34,1,76,30.07,33,0,Tns,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,slope mudstone,sedimentary,52,71,52
NLS_892,-123.9602406,44.79676874,12/3/10 0:00,,,,26.69501,,,,,,41,100,30.22,46,8,16,34,1,76,30.07,33,0,Tns,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,slope mudstone,sedimentary,52,71,52
NLS_893,-123.9319791,44.80598697,12/3/10 0:00,,,,23.29729,,,,,,41,100,30.22,46,8,16,34,1,76,30.07,33,0,Tt,Tyee Formation,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,turbidite,sedimentary,21,21,21
NLS_894,-123.9309353,44.79837301,12/3/10 0:00,,,,22.04514,,,,,,41,100,30.22,46,8,16,34,1,76,30.07,33,0,Tt,Tyee Formation,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,turbidite,sedimentary,43,43,43
NLS_895,-123.9945378,44.79743278,12/2/10 0:00,,,,22.04514,,,,,,45,100,30.14,48,9,6,37,3,82,30.09,37,0.19,Tyq,Yaquina Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Yaquina Formation,deltaic sandstone,sedimentary,42,42,42
NLS_896,-123.9727988,44.79299311,12/2/10 0:00,,,,16.14642,,,,,,45,100,30.14,48,9,6,37,3,82,30.09,37,0.19,Tal,Alsea Formation,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_897,-122.5492318,42.1319442,12/1/10 0:00,,,,,,,,,17.17149,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocb,Basaltic andesite and andesite,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mafic composition lithologies,no data,52,52,52
NLS_898,-122.5462163,42.12702846,12/1/10 0:00,,,,,,,,,16.95382,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocb,Basaltic andesite and andesite,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mafic composition lithologies,no data,71,71,71
NLS_899,-122.5420188,42.12328654,12/1/10 0:00,,,,,,,,,10.26021,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocc,Volcaniclastic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mixed lithologies,no data,71,71,71
NLS_900,-122.5379093,42.11972474,12/1/10 0:00,,,,,,,,,15.23198,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocc,Volcaniclastic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mixed lithologies,no data,52,52,52
NLS_901,-122.5284079,42.11808103,12/1/10 0:00,,,,,,,,,22.11696,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Torb,"Basalt, basaltic andesite, and andesite",volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,basalt,no data,71,71,71
NLS_902,-122.5201679,42.11762602,12/1/10 0:00,,,,,,,,,11.4862,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,no data,52,52,52
NLS_903,-122.5144194,42.11864065,12/1/10 0:00,,,,,,,,,18.2205,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,no data,52,52,52
NLS_904,-122.5130924,42.11296567,12/1/10 0:00,,,,,,,,,24.08336,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocb,Basaltic andesite and andesite,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mafic composition lithologies,no data,42,42,42
NLS_905,-122.5064134,42.11539136,12/1/10 0:00,,,,,,,,,13.05056,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocb,Basaltic andesite and andesite,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mafic composition lithologies,no data,41,41,41
NLS_906,-122.5373721,42.14513897,12/1/10 0:00,,,,,,,,,40.32538,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocc,Volcaniclastic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mixed lithologies,no data,42,42,42
NLS_907,-122.5429534,42.14636963,12/1/10 0:00,,,,,,,,,29.6712,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocc,Volcaniclastic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mixed lithologies,no data,41,41,41
NLS_908,-122.5487791,42.14759546,12/1/10 0:00,,,,,,,,,34.82738,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocc,Volcaniclastic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mixed lithologies,no data,41,41,41
NLS_909,-122.553687,42.14574589,12/1/10 0:00,,,,,,,,,17.11986,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocc,Volcaniclastic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mixed lithologies,no data,52,52,52
NLS_910,-122.5477494,42.14361292,12/1/10 0:00,,,,,,,,,29.21022,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocc,Volcaniclastic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mixed lithologies,no data,52,52,52
NLS_911,-122.5163185,42.14164547,12/1/10 0:00,,,,,,,,,19.29075,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Torb,"Basalt, basaltic andesite, and andesite",volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,basalt,no data,71,71,71
NLS_912,-122.5135179,42.13824069,12/1/10 0:00,,,,,,,,,28.68118,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Torb,"Basalt, basaltic andesite, and andesite",volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,basalt,no data,52,52,52
NLS_913,-122.5179021,42.14519372,12/1/10 0:00,,,,,,,,,25.91738,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocc,Volcaniclastic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mixed lithologies,no data,42,42,42
NLS_914,-122.526943,42.14757445,12/1/10 0:00,,,,,,,,,29.48411,45,93,30.17,48,9,9,40,4,86,30.06,42,0.18,Tocc,Volcaniclastic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,mixed lithologies,no data,42,42,42
NLS_915,-122.8738517,45.69113412,8/24/10 0:00,,,,,,21.04726,,,,52,86,30.14,93,34,12,41,5,18,29.88,48,0,Tcr,Columbia River basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,21,21,21
NLS_916,-122.874457,45.68693897,8/24/10 0:00,,,,,,15.49606,,,,52,86,30.14,93,34,12,41,5,18,29.88,48,0,Tcr,Columbia River basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,basalt,volcanic,21,21,21
NLS_917,-122.8853491,45.69096115,8/24/10 0:00,,,,,,17.63775,,,,52,86,30.14,93,34,12,41,5,18,29.88,48,0,Qlww,Wildwood Landslide Complex,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,42,42,42
NLS_918,-122.8908343,45.71679521,8/24/10 0:00,,,,,,21.04726,,,,52,86,30.14,93,34,12,41,5,18,29.88,48,0,Qlb1,Bedrock landslides,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,43,43,43
NLS_919,-122.9054676,45.71491956,8/24/10 0:00,,,,,,23.54195,,,,50,83,30.15,95,35,12,43,6,17,29.88,50,0,Qlb1,Bedrock landslides,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,43,43,43
NLS_920,-123.8054954,45.04457542,11/3/10 0:00,,,,,,17.92904,,,,57,94,30.2,75,24,23,43,6,36,30.06,50,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,43,43,43
NLS_921,-123.8140985,45.04087147,11/3/10 0:00,,,,,,18.46066,,,,57,94,30.2,75,24,23,43,6,36,30.06,50,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,71,43,43
NLS_922,-123.8143082,45.03704351,11/3/10 0:00,,,,,,17.26245,,,,57,94,30.2,75,24,23,43,6,36,30.06,50,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,52,52,52
NLS_923,-123.8038522,45.03673581,11/3/10 0:00,,,,,,10.58962,,,,57,94,30.2,75,24,23,43,6,36,30.06,50,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,52,52,52
NLS_924,-123.8028838,45.06187888,11/3/10 0:00,,,,,,9.38126,,,,57,94,30.2,75,24,23,43,6,36,30.06,50,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,21,21,21
NLS_925,-123.7956372,45.06390531,11/3/10 0:00,,,,,,10.74301,,,,57,94,30.2,75,24,23,43,6,36,30.06,50,0,Qls,Landslide debris,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,mixed grained sediments,surficial sediments,42,42,42
NLS_926,-122.4842873,45.37520384,5/13/09 0:00,,,,,,16.10238,,,,51,96,30.27,53,12,17,37,3,76,29.86,38,0.63,Qst1,Strath Terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,mixed grained sediments,surficial sediments,52,52,52
NLS_927,-122.484227,45.37344675,5/13/09 0:00,,,,,,23.88449,,,,51,96,30.27,53,12,17,37,3,76,29.86,38,0.63,Qst1,Strath Terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,mixed grained sediments,surficial sediments,41,41,41
NLS_928,-122.483477,45.37164079,5/13/09 0:00,,,,,,22.059,,,,51,96,30.27,53,12,17,37,3,76,29.86,38,0.63,Qst1,Strath Terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,mixed grained sediments,surficial sediments,42,42,42
NLS_929,-122.4822993,45.36990272,5/13/09 0:00,,,,,,21.85332,,,,51,96,30.27,53,12,17,37,3,76,29.86,38,0.63,Qst1,Strath Terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,mixed grained sediments,surficial sediments,43,43,43
NLS_930,-122.4532939,45.37439401,5/15/09 0:00,,,,,,24.02352,,,,45,96,30.26,71,22,9,26,-3,20,30.14,42,0,Qst1,Strath Terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,mixed grained sediments,surficial sediments,42,42,42
NLS_931,-122.4475977,45.37382254,5/18/09 0:00,,,,,,14.45239,,,,55,96,29.99,79,26,16,43,6,38,29.81,51,0.21,Qst1,Strath Terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,mixed grained sediments,surficial sediments,43,43,43
NLS_932,-122.4780541,45.37403675,8/28/07 0:00,,,,,,9.49799,,,,51,86,30.1,86,30,12,40,4,20,29.96,52,0,Qst1,Strath Terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,mixed grained sediments,surficial sediments,81,81,81
NLS_933,-122.4438976,45.40449922,5/18/09 0:00,,,,,,14.78351,,,,56,93,29.98,79,26,20,44,7,40,29.76,50,0.27,QTvh,Basalt of Hardscrabble,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,Portland Basin Volcanoes,basalt,volcanic,71,71,71
NLS_934,-122.4554783,45.40339611,5/15/09 0:00,,,,,,18.46066,,,,48,96,30.25,72,22,9,38,3,29,30.12,40,0,QTvh,Basalt of Hardscrabble,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,Portland Basin Volcanoes,basalt,volcanic,43,43,43
NLS_935,-123.366322,45.96928356,8/24/10 0:00,,,,,,9.16814,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tkv,"Keasey Formation, Vesper Church Member",marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Sager Creek Formation,turbidite,sedimentary,52,52,52
NLS_936,-123.3836182,45.97092222,8/24/10 0:00,,,,,,11.26994,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Ts,Sager Creek formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Sager Creek Formation,turbidite,sedimentary,52,52,52
NLS_937,-123.3851785,45.97427883,8/24/10 0:00,,,,,,12.14645,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Ts,Sager Creek formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Sager Creek Formation,turbidite,sedimentary,52,52,52
NLS_938,-123.3933844,45.96977321,8/24/10 0:00,,,,,,12.48432,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Ts,Sager Creek formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Sager Creek Formation,turbidite,sedimentary,21,21,21
NLS_939,-123.3947869,45.97343669,8/24/10 0:00,,,,,,24.45321,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Ts,Sager Creek formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Sager Creek Formation,turbidite,sedimentary,52,52,52
NLS_940,-123.3928027,45.97718344,8/24/10 0:00,,,,,,15.64824,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Ts,Sager Creek formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Sager Creek Formation,turbidite,sedimentary,43,43,43
NLS_941,-123.3556203,45.99524701,8/24/10 0:00,,,,,,20.22605,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tps,Pittsburgh Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,tuffaceous sedimentary rocks,sedimentary,42,42,42
NLS_942,-123.356152,45.99196061,8/24/10 0:00,,,,,,17.75829,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Tps,Pittsburgh Bluff Formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,tuffaceous sedimentary rocks,sedimentary,43,43,43
NLS_943,-123.3993193,45.96508045,8/24/10 0:00,,,,,,18.22354,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,Ts,Sager Creek formation,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Sager Creek Formation,turbidite,sedimentary,52,52,52
NLS_944,-123.2182077,45.9648982,8/24/10 0:00,,,,,,15.00527,,,,54,87,30.19,89,32,12,43,6,22,29.91,50,0,TK,Keasey Formation,marine sedimentary rocks,Eocene,Keasey-Alsea Group,Keasey Formation,tuffaceous sedimentary rocks,sedimentary,42,42,42
