UNIQUE_ID,Long,Lat,DATE,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,maxdewpti,maxhumidity,maxpressurei,maxtempi,maxwspdi,mindewpti,minhumidity,minpressurei,mintempi,precipi
LS_1378,-123.9315181,44.85984095,11/10/10 0:00,,,,,,19.05732,,,,50,100,30.32,55,7,39,77,29.95,39,0.07
LS_1393,-123.6383125,46.03197355,11/1/10 0:00,,,,,,22.32273,,,,57,100,30.39,60,33,51,80,29.94,53,2.31
LS_1394,-123.6377411,46.03106473,11/1/10 0:00,,,,,,18.81024,,,,57,100,30.39,60,33,51,80,29.94,53,2.31
LS_1395,-123.6995597,46.16727978,9/8/10 0:00,,,,,,8.53249,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1396,-123.7133894,46.16914708,9/8/10 0:00,,,,,,16.90672,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1397,-123.7520911,46.17992319,9/8/10 0:00,,,,,,13.33504,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1398,-123.7515191,46.18086504,9/8/10 0:00,,,,,,4.70977,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1399,-123.786871,46.19329208,9/8/10 0:00,,,,,,16.47702,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1400,-123.7951641,46.19253488,9/8/10 0:00,,,,,,14.16794,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1401,-123.8058606,46.13676755,9/8/10 0:00,,,,,,12.95717,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1402,-123.8057815,46.13637211,9/8/10 0:00,,,,,,10.37685,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1403,-123.8021236,46.13161594,9/8/10 0:00,,,,,,15.20044,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1404,-123.7976082,46.126092,9/8/10 0:00,,,,,,14.80998,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1405,-123.7725935,46.10430177,9/8/10 0:00,,,,,,22.04314,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1406,-123.7415191,46.09470945,9/8/10 0:00,,,,,,29.72616,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1407,-123.7338774,46.09541359,9/8/10 0:00,,,,,,16.17393,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1408,-123.6896632,46.06476067,9/8/10 0:00,,,,,,33.62771,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1410,-123.6873487,46.0626283,9/8/10 0:00,,,,,,19.39719,,,,55,93,29.87,61,12,51,78,29.81,55,0.09
LS_1418,-123.5627576,46.16926619,9/7/10 0:00,,,,,,19.30873,,,,57,93,29.89,66,13,51,67,29.79,55,0.36
LS_1419,-123.7225408,46.16822099,9/7/10 0:00,,,,,,25.32418,,,,57,93,29.89,66,13,51,67,29.79,55,0.36
LS_1420,-123.7439462,46.16994372,9/7/10 0:00,,,,,,18.73352,,,,57,93,29.89,66,13,51,67,29.79,55,0.36
LS_1421,-123.7542186,46.18774138,9/7/10 0:00,,,,,,11.17322,,,,57,93,29.89,66,13,51,67,29.79,55,0.36
LS_1422,-123.7569777,46.18887359,9/7/10 0:00,,,,,,22.33831,,,,57,93,29.89,66,13,51,67,29.79,55,0.36
LS_1423,-123.7590534,46.1914177,9/7/10 0:00,,,,,,13.9178,,,,57,93,29.89,66,13,51,67,29.79,55,0.36
LS_1424,-123.7776827,46.1930888,9/7/10 0:00,,,,,,24.49555,,,,57,93,29.89,66,13,51,67,29.79,55,0.36
LS_1425,-123.7802623,46.19277215,9/7/10 0:00,,,,,,17.63775,,,,57,93,29.89,66,13,51,67,29.79,55,0.36
LS_1427,-122.1435754,44.39489938,9/24/10 0:00,,,,25.99391,,,,,,46,93,30.23,77,12,30,18,30.15,44,0
LS_1429,-122.1190103,44.39706796,9/24/10 0:00,,,,20.3361,,,,,,46,93,30.23,77,12,30,18,30.15,44,0
LS_1431,-122.1164815,44.39601458,9/24/10 0:00,,,,23.35582,,,,,,46,93,30.23,77,12,30,18,30.15,44,0
LS_1433,-123.8181063,42.96629294,9/22/10 0:00,,,,,,,,,23.33983,50,100,29.95,71,10,43,37,29.81,46,0
LS_1434,-123.8166885,42.96636,9/22/10 0:00,,,,,,,,,30.00141,50,100,29.95,71,10,43,37,29.81,46,0
LS_1436,-123.816062,42.96732328,9/22/10 0:00,,,,,,,,,22.89711,50,100,29.95,71,10,43,37,29.81,46,0
LS_1437,-123.8142957,42.96683669,9/22/10 0:00,,,,,,,,,26.28114,50,100,29.95,71,10,43,37,29.81,46,0
LS_1439,-123.8130859,42.9663678,9/22/10 0:00,,,,,,,,,28.08138,50,100,29.95,71,10,43,37,29.81,46,0
LS_1443,-123.7962893,42.96586463,9/22/10 0:00,,,,,,,,,24.91642,50,100,29.95,71,10,43,37,29.81,46,0
LS_1444,-123.777039,42.96726023,9/22/10 0:00,,,,,,,,,37.07976,50,100,29.95,71,10,43,37,29.81,46,0
LS_1445,-123.7661589,42.9673273,9/22/10 0:00,,,,,,,,,32.6138,50,100,29.95,71,10,43,37,29.81,46,0
LS_1446,-123.7652999,42.96754511,9/22/10 0:00,,,,,,,,,32.34824,50,100,29.95,71,10,43,37,29.81,46,0
LS_1448,-123.7560373,42.97100079,9/22/10 0:00,,,,,,,,,25.2685,50,100,29.95,71,10,43,37,29.81,46,0
LS_1449,-123.7477374,42.97438796,9/22/10 0:00,,,,,,,,,34.73621,50,100,29.95,71,10,43,37,29.81,46,0
LS_1461,-123.6478083,43.06569622,9/23/10 0:00,,,,,,,,,19.45683,56,93,30.1,72,13,45,44,29.95,47,0
LS_1462,-123.6432943,43.06485896,9/23/10 0:00,,,,,,,,,17.8608,56,93,30.1,72,13,45,44,29.95,47,0
LS_1463,-123.6426222,43.06681767,9/23/10 0:00,,,,,,,,,24.97368,56,93,30.1,72,13,45,44,29.95,47,0
LS_1464,-123.6371833,43.06910906,9/23/10 0:00,,,,,,,,,19.69736,56,93,30.1,72,13,45,44,29.95,47,0
LS_1465,-123.6353164,43.06930369,9/23/10 0:00,,,,,,,,,17.2009,56,93,30.1,72,13,45,44,29.95,47,0
LS_1466,-123.6317402,43.06720744,9/23/10 0:00,,,,,,,,,28.43746,56,93,30.1,72,13,45,44,29.95,47,0
LS_1467,-123.6316026,43.06685249,9/23/10 0:00,,,,,,,,,30.87152,56,93,30.1,72,13,45,44,29.95,47,0
LS_1468,-123.5992017,43.06955416,9/23/10 0:00,,,,,,,,,36.87203,56,93,30.1,72,13,45,44,29.95,47,0
LS_1469,-123.5682918,43.0878665,9/23/10 0:00,,,,,,,,,24.12512,56,93,30.1,72,13,45,44,29.95,47,0
LS_1470,-123.5595209,43.08940278,9/23/10 0:00,,,,,,,,,29.24188,56,93,30.1,72,13,45,44,29.95,47,0
LS_1471,-123.5313499,43.11867912,9/23/10 0:00,,,,,,,,,22.76639,56,93,30.1,72,13,45,44,29.95,47,0
LS_1472,-122.2023425,44.38827176,9/21/10 0:00,,,,20.47159,,,,,,43,87,29.93,57,9,39,51,29.82,42,0
LS_1473,-122.2014403,44.38930348,9/21/10 0:00,,,,40.02624,,,,,,43,87,29.93,57,9,39,51,29.82,42,0
LS_1474,-122.2153206,44.40783024,9/21/10 0:00,,,,28.03394,,,,,,52,88,29.92,69,9,39,37,29.81,53,0
LS_1475,-122.217208,44.39670408,9/21/10 0:00,,,,33.41876,,,,,,43,87,29.93,57,9,39,51,29.82,42,0
LS_1476,-122.2143668,44.40067915,9/21/10 0:00,,,,26.17612,,,,,,52,88,29.92,69,9,39,37,29.81,53,0
LS_1477,-122.2257479,44.39502138,9/21/10 0:00,,,,32.1594,,,,,,52,88,29.92,69,9,39,37,29.81,53,0
LS_1482,-122.1866753,44.38915453,9/21/10 0:00,,,,40.07666,,,,,,43,87,29.93,57,9,39,51,29.82,42,0
LS_1484,-122.1796442,44.39227947,9/21/10 0:00,,,,12.52341,,,,,,43,87,29.93,57,9,39,51,29.82,42,0
LS_1492,-123.6763417,46.06068265,10/20/10 0:00,,,,,,23.99239,,,,52,93,29.94,68,9,43,45,29.84,44,0
LS_1493,-123.6452693,46.03673091,10/20/10 0:00,,,,,,24.86581,,,,52,93,29.94,68,9,43,45,29.84,44,0
LS_1495,-123.6437744,46.03583547,10/20/10 0:00,,,,,,29.72616,,,,52,93,29.94,68,9,43,45,29.84,44,0
LS_1496,-123.6433427,46.034861,10/20/10 0:00,,,,,,26.37018,,,,52,93,29.94,68,9,43,45,29.84,44,0
LS_1497,-123.640423,46.03335163,10/20/10 0:00,,,,,,28.18713,,,,52,93,29.94,68,9,43,45,29.84,44,0
LS_1498,-123.6393606,46.03269351,10/20/10 0:00,,,,,,24.11039,,,,52,93,29.94,68,9,43,45,29.84,44,0
LS_1499,-123.6526837,46.04236028,10/20/10 0:00,,,,,,19.59532,,,,52,93,29.94,68,9,43,45,29.84,44,0
LS_1503,-124.0563814,44.73372558,10/13/10 0:00,,,,17.5566,,,,,,52,87,30.17,73,18,43,41,30.05,48,0
LS_1504,-124.0363918,44.87038533,10/13/10 0:00,,,,,,12.71097,,,,52,87,30.17,73,18,43,41,30.05,48,0
LS_1505,-124.0676409,44.78652854,10/13/10 0:00,,,,31.94957,,,,,,52,87,30.17,73,18,43,41,30.05,48,0
LS_1506,-124.0690213,44.7863846,10/13/10 0:00,,,,34.00761,,,,,,52,87,30.17,73,18,43,41,30.05,48,0
LS_1511,-124.0580937,44.72459049,10/14/10 0:00,,,,17.12721,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1512,-124.0581609,44.72085434,10/14/10 0:00,,,,15.14735,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1513,-124.0563248,44.71546701,10/14/10 0:00,,,,14.74023,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1514,-124.0579061,44.71406834,10/14/10 0:00,,,,21.31927,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1515,-124.0603624,44.70896139,10/14/10 0:00,,,,22.55702,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1516,-124.0594601,44.70798798,10/14/10 0:00,,,,8.27601,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1517,-124.0581514,44.70754045,10/14/10 0:00,,,,14.78743,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1518,-124.0611903,44.70222656,10/14/10 0:00,,,,8.36506,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1519,-124.0602228,44.70117643,10/14/10 0:00,,,,18.81727,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1520,-124.0606554,44.6998673,10/14/10 0:00,,,,18.44525,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1521,-124.0634079,44.69802526,10/14/10 0:00,,,,8.75925,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1522,-124.0640557,44.69431854,10/14/10 0:00,,,,9.03913,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1523,-124.0527478,44.65665676,10/14/10 0:00,,,,25.27858,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1524,-124.0737953,44.51901166,10/14/10 0:00,,,,15.74284,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1525,-124.1080108,44.29632333,10/14/10 0:00,,,,20.09552,,,,,,54,100,30.22,55,10,39,88,30.14,39,0
LS_1532,-123.9327969,44.64219498,10/15/10 0:00,,,,19.17144,,,,,,46,100,30.36,60,20,39,45,30.21,42,0
LS_1533,-123.8534616,44.67746942,10/15/10 0:00,,,,43.14894,,,,,,46,100,30.36,60,20,39,45,30.21,42,0
LS_1538,-123.8204385,44.65600242,10/15/10 0:00,,,,15.07561,,,,,,46,100,30.36,60,20,39,45,30.21,42,0
LS_1545,-123.6540027,44.6194944,10/15/10 0:00,,,,28.22264,,,,,,46,87,30.34,62,20,34,36,30.18,42,0
LS_1546,-123.5949982,44.59822016,10/15/10 0:00,,,,13.07331,,,,,,46,87,30.34,62,20,34,36,30.18,42,0
LS_1547,-123.5951092,44.59548475,10/15/10 0:00,,,,16.76011,,,,,,46,87,30.34,62,20,34,36,30.18,42,0
LS_1548,-123.6366069,46.02942955,11/1/10 0:00,,,,,,28.38233,,,,57,100,30.39,60,33,51,80,29.94,53,2.31
LS_1549,-123.6359787,46.0289899,11/1/10 0:00,,,,,,20.6567,,,,57,100,30.39,60,33,51,80,29.94,53,2.31
LS_1550,-123.6351695,46.02861574,11/1/10 0:00,,,,,,20.94345,,,,57,100,30.39,60,33,51,80,29.94,53,2.31
LS_1551,-123.6310566,46.02459574,11/2/10 0:00,,,,,,22.03079,,,,54,100,30.54,64,17,47,63,30.22,51,T
LS_1553,-123.6290537,46.02416287,11/2/10 0:00,,,,,,25.65649,,,,54,100,30.54,64,17,47,63,30.22,51,T
LS_1554,-123.6281418,46.02391774,11/2/10 0:00,,,,,,25.59875,,,,54,100,30.54,64,17,47,63,30.22,51,T
LS_1555,-123.6217165,46.0153304,11/2/10 0:00,,,,,,19.9049,,,,54,100,30.54,64,17,47,63,30.22,51,T
LS_1556,-123.6023618,45.98838599,11/2/10 0:00,,,,,,22.55139,,,,54,100,30.54,64,17,47,63,30.22,51,T
LS_1557,-123.605038,45.98569551,11/2/10 0:00,,,,,,25.63398,,,,54,100,30.54,64,17,47,63,30.22,51,T
LS_1559,-123.5835314,45.95914986,11/2/10 0:00,,,,,,31.65881,,,,54,100,30.56,64,9,46,59,30.38,48,0
LS_1560,-123.5772653,45.9573549,11/2/10 0:00,,,,,,19.30873,,,,54,100,30.56,64,9,46,59,30.38,48,0
LS_1561,-123.5247785,45.93814105,11/2/10 0:00,,,,,,11.46461,,,,54,100,30.56,64,9,46,59,30.38,48,0
LS_1562,-123.5186201,45.93431506,11/2/10 0:00,,,,,,25.10608,,,,54,100,30.56,64,9,46,59,30.38,48,0
LS_1563,-123.6071689,45.99848976,11/2/10 0:00,,,,,,33.22609,,,,54,100,30.56,64,9,46,59,30.38,48,0
LS_1564,-123.6209195,46.01428967,11/2/10 0:00,,,,,,15.64549,,,,54,100,30.54,64,17,47,63,30.22,51,T
LS_1565,-123.7792508,45.10360073,11/3/10 0:00,,,,,,31.71145,,,,50,83,30.24,73,15,40,41,30.1,48,0
LS_1566,-123.7770772,45.10281122,11/3/10 0:00,,,,,,27.47823,,,,50,83,30.24,73,15,40,41,30.1,48,0
LS_1567,-123.7684562,45.0966574,11/3/10 0:00,,,,,,22.57697,,,,50,83,30.24,73,15,40,41,30.1,48,0
LS_1569,-123.7665635,45.09433688,11/3/10 0:00,,,,,,15.95543,,,,50,83,30.24,73,15,40,41,30.1,48,0
LS_1570,-123.7567938,45.09065902,11/3/10 0:00,,,,,,22.4435,,,,50,83,30.24,73,15,40,41,30.1,48,0
LS_1571,-123.7626815,45.0897613,11/3/10 0:00,,,,,,29.04047,,,,50,83,30.24,73,15,40,41,30.1,48,0
LS_1572,-123.9454124,44.85824679,11/30/10 0:00,,,,,,30.55766,,,,48,100,30.21,51,34,43,82,30.02,44,0.49
LS_1574,-123.9498084,44.85700326,11/30/10 0:00,,,,,,23.12947,,,,48,100,30.21,51,34,43,82,30.02,44,0.49
LS_1575,-123.9594828,44.85546707,11/30/10 0:00,,,,,,19.46004,,,,48,100,30.21,51,34,43,82,30.02,44,0.49
LS_1578,-123.9630133,44.85499525,11/30/10 0:00,,,,,,34.56283,,,,48,100,30.21,51,34,43,82,30.02,44,0.49
LS_1582,-123.9700573,44.85625032,11/30/10 0:00,,,,,,30.3993,,,,48,100,30.21,51,34,43,82,30.02,44,0.49
LS_1583,-123.9710147,44.85657994,11/30/10 0:00,,,,,,28.74032,,,,48,100,30.21,51,34,43,82,30.02,44,0.49
LS_1586,-124.1126199,44.27523392,12/7/10 0:00,,,,29.0815,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1592,-124.1108763,44.24021376,12/7/10 0:00,,,,33.51504,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1594,-124.1109041,44.23853632,12/7/10 0:00,,,,33.596,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1599,-124.1141448,44.20473554,12/7/10 0:00,,,,44.00543,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1600,-124.1138769,44.20389074,12/7/10 0:00,,,,36.221,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1601,-124.1124783,44.20094069,12/7/10 0:00,,,,31.24357,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1602,-124.1130755,44.20011357,12/7/10 0:00,,,,34.66244,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1603,-124.1118532,44.1990886,12/7/10 0:00,,,,25.39048,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1605,-124.1133425,44.19168101,12/7/10 0:00,,,,46.14086,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1606,-124.1133432,44.19092166,12/7/10 0:00,,,,39.49298,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1607,-124.1128448,44.19036701,12/7/10 0:00,,,,45.59055,,,,,,48,88,30.14,59,15,41,51,29.84,51,0.1
LS_1612,-124.1174362,44.14236572,12/8/10 0:00,,,,9.3593,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1613,-124.1192183,44.14045064,12/8/10 0:00,,,,16.91114,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1614,-124.1198197,44.13856971,12/8/10 0:00,,,,24.11631,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1615,-124.1212665,44.13898859,12/8/10 0:00,,,,22.64045,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1616,-124.1223422,44.12831336,12/8/10 0:00,,,,50.8792,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1620,-124.118249,44.14010474,12/8/10 0:00,,,,11.30903,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1621,-124.1183874,44.11927258,12/8/10 0:00,,,,29.31617,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1622,-124.1191881,44.11887906,12/8/10 0:00,,,,30.38831,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1625,-124.1207433,44.11932317,12/8/10 0:00,,,,33.06202,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1627,-124.1168832,44.11756065,12/8/10 0:00,,,,26.78976,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1628,-124.1205675,44.1161274,12/8/10 0:00,,,,45.25763,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1629,-124.1224873,44.11501932,12/8/10 0:00,,,,46.78809,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1631,-124.1232712,44.11179837,12/8/10 0:00,,,,44.98891,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1635,-124.1218741,44.10584658,12/8/10 0:00,,,,36.95106,,,,,,52,100,29.99,53,29,46,77,29.79,50,0.17
LS_1636,-123.9650033,44.8088215,12/3/10 0:00,,,,21.12016,,,,,,41,100,30.22,46,16,34,76,30.07,33,0
LS_1637,-123.962965,44.80880018,12/3/10 0:00,,,,26.69501,,,,,,41,100,30.22,46,16,34,76,30.07,33,0
LS_1638,-123.9623055,44.80877638,12/3/10 0:00,,,,24.30091,,,,,,41,100,30.22,46,16,34,76,30.07,33,0
LS_1639,-123.9613607,44.80878372,12/3/10 0:00,,,,21.61227,,,,,,41,100,30.22,46,16,34,76,30.07,33,0
LS_1640,-123.9380842,44.80471659,12/3/10 0:00,,,,9.32485,,,,,,41,100,30.22,46,16,34,76,30.07,33,0
LS_1642,-123.9006544,44.78482819,12/3/10 0:00,,,,18.97382,,,,,,41,100,30.22,46,16,34,76,30.07,33,0
LS_1643,-123.9718777,44.85657836,12/2/10 0:00,,,,,,21.32129,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1645,-123.9731907,44.85478569,12/2/10 0:00,,,,,,15.13476,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1646,-123.9737787,44.85361331,12/2/10 0:00,,,,,,17.51616,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1648,-123.9753297,44.85184103,12/2/10 0:00,,,,,,18.08625,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1649,-123.981239,44.84405936,12/2/10 0:00,,,,,,21.8961,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1651,-123.9798964,44.84329647,12/2/10 0:00,,,,,,24.39405,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1652,-123.976243,44.84099836,12/2/10 0:00,,,,,,21.24906,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1653,-123.9759767,44.83971089,12/2/10 0:00,,,,,,32.72861,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1655,-123.9748366,44.83852872,12/2/10 0:00,,,,,,34.62162,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1656,-123.9718746,44.83737495,12/2/10 0:00,,,,20.9639,,22.4349,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1657,-123.9581406,44.82958118,12/2/10 0:00,,,,11.38073,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1658,-123.9609201,44.82749674,12/2/10 0:00,,,,23.95302,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1659,-123.9610536,44.82689875,12/2/10 0:00,,,,31.36733,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1660,-123.9665021,44.82004665,12/2/10 0:00,,,,27.84305,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1661,-123.9675798,44.81913537,12/2/10 0:00,,,,20.12156,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1662,-123.9678089,44.81844196,12/2/10 0:00,,,,25.19198,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1663,-123.9674502,44.81749556,12/2/10 0:00,,,,23.10062,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1664,-123.9692068,44.81290669,12/2/10 0:00,,,,11.20455,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1665,-123.9686067,44.81124822,12/2/10 0:00,,,,23.10721,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1666,-123.9681071,44.81078948,12/2/10 0:00,,,,15.00924,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1667,-123.2412428,46.02236134,8/23/10 0:00,,,,,,33.64156,,,,52,93,30.4,78,13,43,32,30.25,46,0
LS_1668,-123.2429599,46.02296717,8/23/10 0:00,,,,,,23.12947,,,,52,93,30.4,78,13,43,32,30.25,46,0
LS_1669,-123.2430443,46.02267869,8/23/10 0:00,,,,,,26.11115,,,,52,93,30.4,78,13,43,32,30.25,46,0
LS_1670,-123.2432587,46.02230037,8/23/10 0:00,,,,,,26.06049,,,,52,93,30.4,78,13,43,32,30.25,46,0
LS_1671,-123.2437102,46.02214503,8/23/10 0:00,,,,,,25.749,,,,52,93,30.4,78,13,43,32,30.25,46,0
LS_1672,-123.2439289,46.02179958,8/23/10 0:00,,,,,,25.49119,,,,52,93,30.4,78,13,43,32,30.25,46,0
LS_1673,-123.2437698,46.02118471,8/24/10 0:00,,,,,,23.27849,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1674,-123.2438033,46.02083966,8/24/10 0:00,,,,,,26.21879,,,,54,87,30.19,89,12,43,22,29.91,50,0
LS_1676,-123.9672001,44.80898689,12/2/10 0:00,,,,14.39256,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1677,-123.9663505,44.80894878,12/2/10 0:00,,,,13.81677,,,,,,45,100,30.14,48,6,37,82,30.09,37,0.19
LS_1678,-123.9041294,44.78411233,12/6/10 0:00,,,,21.76031,,,,,,46,93,30.15,55,22,36,66,29.8,44,0.01
LS_1679,-123.9051039,44.78336649,12/6/10 0:00,,,,20.16152,,,,,,46,93,30.15,55,22,36,66,29.8,44,0.01
LS_1680,-123.9033519,44.77189696,12/6/10 0:00,,,,9.38382,,,,,,46,93,30.15,55,22,36,66,29.8,44,0.01
LS_1681,-123.9078533,44.76892434,12/6/10 0:00,,,,9.71544,,,,,,46,93,30.15,55,22,36,66,29.8,44,0.01
LS_1682,-122.5342275,42.13022118,12/1/10 0:00,,,,,,,,,26.05234,45,93,30.17,48,9,40,86,30.06,42,0.18
LS_1683,-122.8786093,45.71688159,8/24/10 0:00,,,,,,9.16814,,,,52,86,30.14,93,12,41,18,29.88,48,0
LS_1684,-122.8772589,45.71419109,8/24/10 0:00,,,,,,11.48819,,,,52,86,30.14,93,12,41,18,29.88,48,0
LS_1685,-122.8726435,45.70273724,8/24/10 0:00,,,,,,20.14041,,,,52,86,30.14,93,12,41,18,29.88,48,0
LS_1686,-123.7856731,45.05041762,11/3/10 0:00,,,,,,16.59278,,,,57,94,30.2,75,23,43,36,30.06,50,0
LS_1687,-123.731758,45.06374541,11/3/10 0:00,,,,,,13.29181,,,,50,83,30.24,73,15,40,41,30.1,48,0
LS_1688,-123.7850818,45.05055573,11/3/10 0:00,,,,,,16.95668,,,,57,94,30.2,75,23,43,36,30.06,50,0
LS_1710,-120.0961944,44.56622077,6/23/09 0:00,,,14.0382,,,,,,,44,88,30.09,78,10,38,25,29.93,42,0
LS_1711,-120.0920956,44.56897566,6/23/09 0:00,,,14.23705,,,,,,,44,88,30.09,78,10,38,25,29.93,42,0
LS_1712,-120.0950568,44.56826611,6/23/09 0:00,,,23.01641,,,,,,,44,88,30.09,78,10,38,25,29.93,42,0
LS_1713,-120.0875168,44.5682058,6/23/09 0:00,,,24.10197,,,,,,,44,88,30.09,78,10,38,25,29.93,42,0
LS_1717,-120.0663807,44.5622417,6/23/09 0:00,,,31.58241,,,,,,,44,88,30.09,78,10,38,25,29.93,42,0
LS_1718,-120.0565176,44.55988664,6/23/09 0:00,,,23.72554,,,,,,,44,88,30.09,78,10,38,25,29.93,42,0
LS_1720,-120.0520393,44.5582751,6/23/09 0:00,,,22.38142,,,,,,,44,88,30.09,78,10,38,25,29.93,42,0
LS_1721,-120.0482695,44.55564137,6/23/09 0:00,,,15.52684,,,,,,,44,88,30.09,78,10,38,25,29.93,42,0
LS_1723,-120.0722814,44.56330142,6/23/09 0:00,,,24.96357,,,,,,,44,88,30.09,78,10,38,25,29.93,42,0
LS_1733,-122.4754097,45.39770079,5/15/09 0:00,,,,,,34.09902,,,,48,96,30.25,72,9,38,29,30.12,40,0
LS_1734,-122.4731047,45.39809651,5/15/09 0:00,,,,,,23.15249,,,,48,96,30.25,72,9,38,29,30.12,40,0
LS_1735,-122.4710436,45.39796908,5/15/09 0:00,,,,,,18.13446,,,,48,96,30.25,72,9,38,29,30.12,40,0
LS_1736,-122.4676574,45.39734728,5/15/09 0:00,,,,,,7.66845,,,,48,96,30.25,72,9,38,29,30.12,40,0
LS_1737,-122.4650464,45.39680048,5/15/09 0:00,,,,,,15.0745,,,,48,96,30.25,72,9,38,29,30.12,40,0
LS_1738,-122.4623682,45.39608676,5/15/09 0:00,,,,,,17.7135,,,,48,96,30.25,72,9,38,29,30.12,40,0
LS_1739,-122.458979,45.38860579,5/15/09 0:00,,,,,,19.91504,,,,48,96,30.25,72,9,38,29,30.12,40,0
LS_1740,-122.4574446,45.38837393,5/15/09 0:00,,,,,,13.21493,,,,48,96,30.25,72,9,38,29,30.12,40,0
